DeviceName,EntityId,TsYMD,CH2O,PM2.5,PM10,TVOC,CO2,Temperature,Humidity,Radioactivity,Sound,CO,Stink,NO2,H2S,NH3
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 03:22:14,41.0,7.0,11.0,3156.0,674.0,22.38,26.0,0.0,33.0,0.58,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 03:24:14,42.0,7.0,11.0,3147.0,672.0,22.38,25.99,0.0,38.0,0.74,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 03:26:14,42.0,7.0,11.0,3116.0,667.0,22.37,26.04,0.0,38.0,0.84,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 03:28:14,41.0,7.0,11.0,3110.0,667.0,22.36,26.03,0.0,37.0,0.57,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 03:30:14,41.0,7.0,12.0,3081.0,664.0,22.36,26.08,0.0,38.0,0.53,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 03:32:14,41.0,7.0,11.0,3080.0,666.0,23.73,26.07,0.0,41.0,0.88,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 03:34:14,41.0,7.0,11.0,3076.0,666.0,22.34,26.05,0.0,38.0,0.51,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 03:36:14,41.0,7.0,11.0,3099.0,669.0,23.71,26.03,0.0,43.0,0.64,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 03:38:14,41.0,7.0,11.0,3114.0,665.0,22.33,26.03,0.0,42.0,0.79,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 03:40:14,41.0,7.0,11.0,3121.0,667.0,22.32,26.03,0.0,42.0,0.86,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 03:42:15,41.0,7.0,11.0,3110.0,665.0,25.09,26.03,0.0,35.0,0.76,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 03:44:15,42.0,7.0,11.0,3097.0,665.0,23.7,26.05,0.0,36.0,0.72,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 03:46:15,41.0,7.0,11.0,3066.0,663.0,22.32,26.06,0.0,36.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 03:48:15,41.0,7.0,11.0,3097.0,662.0,23.69,26.04,0.0,41.0,0.7,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 03:50:15,41.0,7.0,11.0,3093.0,664.0,22.3,26.03,0.0,35.0,0.56,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 03:52:15,41.0,7.0,11.0,3044.0,658.0,22.3,26.08,0.0,41.0,0.56,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 03:54:15,41.0,7.0,11.0,3024.0,652.0,23.68,26.14,0.0,42.0,0.57,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 03:56:15,41.0,7.0,11.0,2995.0,652.0,22.29,26.17,0.0,41.0,0.55,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 03:58:15,41.0,7.0,11.0,3044.0,655.0,23.67,26.12,0.0,39.0,0.71,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:00:15,41.0,6.0,10.0,3044.0,658.0,23.66,26.1,0.0,38.0,0.57,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:02:15,41.0,7.0,11.0,3040.0,657.0,22.28,26.08,0.0,42.0,0.52,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:04:15,41.0,7.0,11.0,3062.0,656.0,22.27,26.08,0.0,35.0,0.6,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:06:16,41.0,7.0,11.0,3093.0,655.0,25.04,26.08,0.0,36.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:08:16,41.0,7.0,11.0,3065.0,653.0,23.67,26.07,0.0,41.0,0.64,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:10:16,41.0,7.0,11.0,3049.0,658.0,22.26,26.07,0.0,36.0,0.6,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:12:16,41.0,7.0,11.0,3050.0,655.0,23.65,26.08,0.0,42.0,0.76,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:14:16,41.0,7.0,11.0,3022.0,651.0,22.26,26.09,0.0,37.0,0.42,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:16:16,41.0,7.0,11.0,3046.0,657.0,22.26,26.08,0.0,38.0,0.62,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:18:16,41.0,7.0,11.0,3029.0,651.0,22.25,26.1,0.0,41.0,0.78,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:20:16,41.0,7.0,11.0,3051.0,651.0,23.62,26.1,0.0,40.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:22:16,41.0,7.0,11.0,3016.0,654.0,22.24,26.09,0.0,43.0,0.61,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:24:16,41.0,6.0,10.0,3031.0,652.0,22.24,26.12,0.0,40.0,0.37,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:26:16,41.0,6.0,10.0,2969.0,643.0,22.24,26.17,0.0,38.0,0.71,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:28:16,41.0,7.0,11.0,2968.0,643.0,23.61,26.2,0.0,40.0,0.57,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:30:16,41.0,6.0,10.0,2976.0,647.0,22.22,26.18,0.0,38.0,0.64,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:32:17,41.0,6.0,10.0,3009.0,647.0,23.6,26.18,0.0,42.0,0.71,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:34:16,41.0,6.0,9.0,3029.0,648.0,23.6,26.16,0.0,40.0,0.7,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:36:16,41.0,7.0,11.0,2976.0,641.0,22.22,26.2,0.0,35.0,0.54,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:38:16,41.0,6.0,10.0,2985.0,640.0,23.59,26.2,0.0,39.0,0.51,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:40:16,41.0,5.0,8.0,2970.0,643.0,23.59,26.18,0.0,39.0,0.5,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:42:17,41.0,5.0,8.0,2987.0,645.0,22.21,26.17,0.0,38.0,0.56,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:44:17,41.0,5.0,8.0,3003.0,646.0,22.2,26.17,0.0,36.0,0.72,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:46:17,41.0,5.0,8.0,3009.0,646.0,23.58,26.17,0.0,38.0,0.62,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:48:17,41.0,6.0,10.0,2950.0,641.0,22.2,26.21,0.0,38.0,0.73,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:50:17,41.0,5.0,8.0,2973.0,640.0,22.19,26.2,0.0,40.0,0.48,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:52:17,41.0,6.0,9.0,2921.0,636.0,22.19,26.22,0.0,39.0,0.51,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:54:17,41.0,5.0,8.0,2935.0,633.0,22.19,26.26,0.0,33.0,0.49,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:56:17,40.0,5.0,8.0,2921.0,634.0,23.56,26.24,0.0,40.0,0.69,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 04:58:17,40.0,5.0,8.0,2927.0,635.0,23.56,26.22,0.0,35.0,0.65,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:00:17,41.0,5.0,8.0,2972.0,637.0,22.17,26.22,0.0,40.0,0.61,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:02:17,41.0,5.0,8.0,2932.0,633.0,23.55,26.25,0.0,37.0,0.42,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:04:17,41.0,5.0,8.0,2934.0,636.0,22.16,26.24,0.0,41.0,0.49,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:06:17,41.0,5.0,8.0,2961.0,630.0,22.15,26.25,0.0,39.0,0.76,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:08:17,41.0,5.0,8.0,2928.0,629.0,22.15,26.25,0.0,40.0,0.68,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:10:18,41.0,5.0,8.0,2905.0,626.0,22.14,26.27,0.0,37.0,0.56,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:12:18,41.0,5.0,8.0,2926.0,631.0,22.14,26.26,0.0,38.0,0.69,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:14:18,41.0,5.0,8.0,2953.0,631.0,22.13,26.25,0.0,42.0,0.86,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:16:18,41.0,5.0,8.0,2943.0,635.0,22.12,26.25,0.0,39.0,0.64,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:18:18,41.0,5.0,8.0,2940.0,633.0,22.12,26.25,0.0,40.0,0.79,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:20:18,41.0,5.0,8.0,2935.0,631.0,22.11,26.26,0.0,39.0,0.45,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:22:18,41.0,5.0,8.0,2896.0,632.0,23.5,26.26,0.0,32.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:24:18,41.0,5.0,8.0,2919.0,629.0,23.49,26.27,0.0,40.0,0.5,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:26:18,41.0,5.0,8.0,2904.0,631.0,23.47,26.29,0.0,42.0,0.75,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:28:18,41.0,5.0,8.0,2902.0,625.0,22.07,26.29,0.0,42.0,0.74,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:30:18,41.0,5.0,8.0,2878.0,628.0,23.46,26.29,0.0,39.0,0.47,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:32:18,41.0,5.0,8.0,2870.0,627.0,23.45,26.29,0.0,39.0,0.69,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:34:18,40.0,5.0,8.0,2921.0,627.0,22.08,26.29,0.0,39.0,0.72,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:36:18,41.0,5.0,8.0,2920.0,626.0,22.07,26.28,0.0,44.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:38:19,41.0,5.0,8.0,2899.0,624.0,22.08,26.31,0.0,42.0,0.85,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:40:19,41.0,4.0,7.0,2881.0,622.0,23.44,26.34,0.0,36.0,0.71,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:42:19,40.0,4.0,6.0,2842.0,621.0,22.05,26.33,0.0,43.0,0.95,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:44:19,40.0,4.0,7.0,2875.0,622.0,22.05,26.33,0.0,37.0,0.49,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:46:19,40.0,4.0,7.0,2862.0,620.0,23.42,26.34,0.0,39.0,0.68,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:48:19,40.0,4.0,7.0,2833.0,615.0,22.06,26.36,0.0,33.0,0.83,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:50:19,40.0,4.0,7.0,2846.0,614.0,22.04,26.34,0.0,41.0,0.79,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:52:19,40.0,4.0,6.0,2831.0,616.0,22.03,26.34,0.0,38.0,0.74,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:54:19,40.0,4.0,6.0,2852.0,617.0,22.04,26.35,0.0,36.0,0.87,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:56:19,40.0,4.0,6.0,2843.0,617.0,22.03,26.37,0.0,38.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 05:58:19,40.0,4.0,7.0,2833.0,615.0,22.03,26.36,0.0,36.0,0.6,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:00:19,40.0,4.0,7.0,2832.0,616.0,23.41,26.37,0.0,44.0,0.7,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:02:19,40.0,4.0,6.0,2866.0,615.0,23.4,26.36,0.0,38.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:04:19,40.0,4.0,7.0,2838.0,616.0,22.02,26.35,0.0,40.0,0.5,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:06:20,40.0,4.0,6.0,2828.0,617.0,22.02,26.35,0.0,41.0,0.79,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:08:20,40.0,4.0,6.0,2853.0,617.0,22.01,26.35,0.0,42.0,0.6,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:10:20,40.0,4.0,6.0,2838.0,617.0,23.39,26.35,0.0,37.0,0.7,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:12:20,40.0,4.0,6.0,2857.0,616.0,22.01,26.35,0.0,39.0,0.87,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:14:20,40.0,4.0,6.0,2856.0,614.0,21.99,26.36,0.0,34.0,0.88,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:16:20,40.0,4.0,6.0,2837.0,614.0,21.99,26.35,0.0,37.0,0.67,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:18:20,40.0,4.0,6.0,2849.0,616.0,22.0,26.35,0.0,44.0,0.5,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:20:20,40.0,4.0,6.0,2835.0,613.0,21.99,26.35,0.0,41.0,0.59,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:22:20,40.0,4.0,6.0,2857.0,611.0,23.37,26.35,0.0,37.0,0.68,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:24:20,40.0,4.0,6.0,2806.0,608.0,23.37,26.37,0.0,41.0,0.4,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:26:21,40.0,4.0,6.0,2810.0,608.0,21.98,26.38,0.0,37.0,0.79,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:28:21,40.0,4.0,6.0,2823.0,609.0,21.99,26.39,0.0,36.0,0.58,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:30:21,40.0,4.0,6.0,2786.0,606.0,21.98,26.41,0.0,42.0,0.51,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:32:21,40.0,4.0,6.0,2742.0,601.0,23.36,26.44,0.0,45.0,0.67,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:34:21,40.0,4.0,6.0,2746.0,600.0,23.35,26.45,0.0,40.0,0.42,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:36:21,39.0,3.0,5.0,2760.0,603.0,21.96,26.45,0.0,39.0,0.83,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:38:21,40.0,4.0,6.0,2768.0,603.0,23.35,26.44,0.0,39.0,0.54,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:40:21,40.0,4.0,6.0,2763.0,601.0,23.35,26.43,0.0,37.0,0.56,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:42:21,40.0,4.0,6.0,2735.0,600.0,24.73,26.46,0.0,38.0,0.58,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:44:21,39.0,4.0,6.0,2723.0,603.0,21.96,26.44,0.0,39.0,0.74,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:46:21,39.0,3.0,5.0,2744.0,604.0,21.96,26.42,0.0,40.0,0.58,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:48:21,40.0,3.0,5.0,2741.0,602.0,23.34,26.42,0.0,40.0,0.66,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:50:21,40.0,3.0,5.0,2747.0,604.0,21.96,26.41,0.0,43.0,0.62,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:52:21,40.0,3.0,5.0,2776.0,600.0,23.33,26.41,0.0,37.0,0.74,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:54:21,40.0,4.0,6.0,2737.0,599.0,23.33,26.44,0.0,37.0,0.61,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:56:21,40.0,3.0,5.0,2729.0,597.0,23.33,26.44,0.0,38.0,0.49,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 06:58:21,40.0,3.0,5.0,2739.0,598.0,24.71,26.43,0.0,36.0,0.56,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:00:21,40.0,4.0,6.0,2691.0,597.0,21.94,26.44,0.0,37.0,0.51,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:02:21,40.0,3.0,5.0,2727.0,599.0,21.93,26.43,0.0,37.0,0.56,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:04:21,39.0,3.0,5.0,2704.0,597.0,21.95,26.43,0.0,37.0,0.68,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:06:22,40.0,3.0,5.0,2713.0,599.0,21.94,26.45,0.0,42.0,0.61,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:08:22,39.0,3.0,5.0,2673.0,597.0,21.94,26.44,0.0,42.0,0.76,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:10:22,40.0,3.0,5.0,2719.0,595.0,21.92,26.43,0.0,45.0,0.73,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:12:22,39.0,3.0,5.0,2706.0,600.0,23.31,26.42,0.0,35.0,0.75,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:14:22,40.0,3.0,5.0,2721.0,599.0,23.31,26.42,0.0,37.0,0.6,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:16:22,40.0,3.0,5.0,2705.0,599.0,21.93,26.41,0.0,41.0,0.71,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:18:22,40.0,3.0,5.0,2721.0,597.0,23.33,26.41,0.0,37.0,0.63,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:20:22,39.0,3.0,5.0,2721.0,595.0,23.31,26.43,0.0,40.0,0.8,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:22:22,40.0,3.0,5.0,2695.0,593.0,23.31,26.45,0.0,33.0,0.61,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:24:22,38.0,3.0,5.0,2642.0,590.0,21.93,26.45,0.0,35.0,0.56,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:26:22,38.0,3.0,5.0,2682.0,591.0,21.93,26.43,0.0,42.0,0.61,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:28:22,38.0,3.0,5.0,2693.0,597.0,21.93,26.42,0.0,41.0,0.6,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:30:22,39.0,3.0,5.0,2693.0,597.0,21.93,26.4,0.0,42.0,0.48,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:32:23,40.0,3.0,5.0,2706.0,595.0,21.94,26.41,0.0,42.0,0.67,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:34:23,39.0,3.0,5.0,2713.0,595.0,24.69,26.42,0.0,36.0,0.48,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:36:23,40.0,3.0,5.0,2658.0,590.0,21.94,26.42,0.0,39.0,0.63,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:38:23,39.0,3.0,5.0,2660.0,589.0,21.93,26.42,0.0,45.0,0.62,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:40:23,39.0,3.0,5.0,2665.0,594.0,23.31,26.42,0.0,33.0,0.65,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:42:23,39.0,3.0,5.0,2650.0,593.0,21.93,26.41,0.0,37.0,0.6,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:44:23,39.0,3.0,5.0,2641.0,595.0,23.3,26.42,0.0,38.0,0.8,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:46:23,39.0,3.0,5.0,2681.0,593.0,24.68,26.43,0.0,37.0,0.59,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:48:23,39.0,3.0,5.0,2668.0,590.0,24.67,26.43,0.0,39.0,0.62,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:50:23,39.0,3.0,5.0,2673.0,592.0,21.91,26.44,0.0,37.0,0.74,0.03,0.01,0.0,0.0
Device 10000011,d369b400-144d-11ec-80c8-b1d8e607054f,2022-05-07 07:52:23,39.0,3.0,5.0,2642.0,588.0,23.3,26.45,0.0,34.0,0.55,0.03,0.01,0.0,0.0
